num_repetitions,5
data,a9a
n_pca_components,
n_all_train,46842
n_labelled_values,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
n_unlabelled_values,"[40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380]"
n_test_set,1000
n_val_set,1000
unl_to_lab_ratio,20
n_labelled,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
n_unlabelled,"[40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380]"
sl_acc,"[0.84, 0.845, 0.838, 0.838, 0.838, 0.838, 0.838, 0.838, 0.838, 0.84, 0.848, 0.848, 0.84, 0.841, 0.841, 0.842, 0.842, 0.842, 0.84, 0.846, 0.841, 0.79, 0.847, 0.847, 0.848, 0.848, 0.848, 0.849, 0.845, 0.845, 0.848, 0.848, 0.848, 0.847, 0.843, 0.843, 0.84, 0.845, 0.845, 0.845, 0.846, 0.849, 0.847, 0.847, 0.845, 0.846, 0.847, 0.842, 0.842, 0.846, 0.847, 0.847, 0.847, 0.847, 0.839, 0.846, 0.839, 0.841, 0.84, 0.84, 0.84, 0.842, 0.842, 0.846, 0.844, 0.847, 0.847, 0.848, 0.847, 0.848, 0.848, 0.847, 0.84, 0.84, 0.84, 0.84, 0.84, 0.845, 0.792, 0.845, 0.846, 0.846, 0.842, 0.843, 0.843, 0.847, 0.845, 0.845, 0.844, 0.844]"
ssl_acc,"[0.887, 0.888, 0.887, 0.892, 0.888, 0.886, 0.889, 0.891, 0.887, 0.886, 0.868, 0.868, 0.885, 0.886, 0.887, 0.886, 0.886, 0.886, 0.885, 0.889, 0.891, 0.789, 0.87, 0.871, 0.869, 0.869, 0.87, 0.87, 0.885, 0.888, 0.87, 0.87, 0.87, 0.871, 0.887, 0.887, 0.884, 0.871, 0.872, 0.872, 0.887, 0.87, 0.889, 0.877, 0.888, 0.887, 0.887, 0.887, 0.887, 0.884, 0.888, 0.885, 0.887, 0.886, 0.891, 0.887, 0.886, 0.886, 0.885, 0.886, 0.883, 0.887, 0.888, 0.885, 0.884, 0.867, 0.868, 0.868, 0.868, 0.869, 0.869, 0.869, 0.886, 0.889, 0.886, 0.887, 0.887, 0.891, 0.8, 0.889, 0.891, 0.871, 0.891, 0.89, 0.889, 0.889, 0.889, 0.887, 0.886, 0.886]"
ul_acc,"[0.617, 0.524, 0.512, 0.541, 0.535, 0.627, 0.562, 0.513, 0.652, 0.517, 0.651, 0.603, 0.589, 0.582, 0.605, 0.601, 0.609, 0.604, 0.507, 0.606, 0.523, 0.502, 0.65, 0.601, 0.653, 0.652, 0.651, 0.694, 0.552, 0.592, 0.613, 0.615, 0.615, 0.599, 0.598, 0.597, 0.617, 0.527, 0.605, 0.644, 0.542, 0.599, 0.586, 0.532, 0.585, 0.598, 0.577, 0.573, 0.581, 0.615, 0.568, 0.68, 0.596, 0.655, 0.673, 0.565, 0.54, 0.643, 0.554, 0.552, 0.502, 0.566, 0.565, 0.514, 0.561, 0.56, 0.523, 0.555, 0.546, 0.556, 0.558, 0.567, 0.627, 0.529, 0.6, 0.697, 0.617, 0.519, 0.62, 0.611, 0.601, 0.715, 0.598, 0.58, 0.579, 0.578, 0.573, 0.572, 0.563, 0.553]"
st_acc,"[0.841, 0.841, 0.841, 0.842, 0.84, 0.841, 0.839, 0.84, 0.836, 0.839, 0.837, 0.839, 0.839, 0.837, 0.836, 0.838, 0.837, 0.837, 0.842, 0.84, 0.84, 0.84, 0.837, 0.841, 0.838, 0.836, 0.833, 0.837, 0.837, 0.838, 0.837, 0.837, 0.837, 0.835, 0.835, 0.836, 0.841, 0.839, 0.839, 0.84, 0.839, 0.839, 0.841, 0.838, 0.838, 0.847, 0.839, 0.845, 0.846, 0.84, 0.838, 0.849, 0.846, 0.839, 0.843, 0.838, 0.837, 0.838, 0.839, 0.842, 0.842, 0.84, 0.84, 0.843, 0.841, 0.842, 0.845, 0.847, 0.845, 0.846, 0.846, 0.847, 0.841, 0.84, 0.842, 0.842, 0.841, 0.841, 0.839, 0.839, 0.841, 0.837, 0.84, 0.843, 0.842, 0.841, 0.839, 0.838, 0.839, 0.839]"
sl_diff_acc,"[0.04700000000000004, 0.04300000000000004, 0.049000000000000044, 0.05400000000000005, 0.050000000000000044, 0.04800000000000004, 0.051000000000000045, 0.05300000000000005, 0.049000000000000044, 0.04600000000000004, 0.020000000000000018, 0.020000000000000018, 0.04500000000000004, 0.04500000000000004, 0.04600000000000004, 0.04400000000000004, 0.04400000000000004, 0.04400000000000004, 0.04500000000000004, 0.04300000000000004, 0.050000000000000044, -0.0010000000000000009, 0.02300000000000002, 0.02400000000000002, 0.02100000000000002, 0.02100000000000002, 0.02200000000000002, 0.02100000000000002, 0.040000000000000036, 0.04300000000000004, 0.02200000000000002, 0.02200000000000002, 0.02200000000000002, 0.02400000000000002, 0.04400000000000004, 0.04400000000000004, 0.04400000000000004, 0.026000000000000023, 0.027000000000000024, 0.027000000000000024, 0.041000000000000036, 0.02100000000000002, 0.04200000000000004, 0.030000000000000027, 0.04300000000000004, 0.041000000000000036, 0.040000000000000036, 0.04500000000000004, 0.04500000000000004, 0.038000000000000034, 0.041000000000000036, 0.038000000000000034, 0.040000000000000036, 0.039000000000000035, 0.052000000000000046, 0.041000000000000036, 0.04700000000000004, 0.04500000000000004, 0.04500000000000004, 0.04600000000000004, 0.04300000000000004, 0.04500000000000004, 0.04600000000000004, 0.039000000000000035, 0.040000000000000036, 0.020000000000000018, 0.02100000000000002, 0.020000000000000018, 0.02100000000000002, 0.02100000000000002, 0.02100000000000002, 0.02200000000000002, 0.04600000000000004, 0.049000000000000044, 0.04600000000000004, 0.04700000000000004, 0.04700000000000004, 0.04600000000000004, 0.008000000000000007, 0.04400000000000004, 0.04500000000000004, 0.025000000000000022, 0.049000000000000044, 0.04700000000000004, 0.04600000000000004, 0.04200000000000004, 0.04400000000000004, 0.04200000000000004, 0.04200000000000004, 0.04200000000000004]"
ul_diff_acc,"[0.27, 0.364, 0.375, 0.351, 0.353, 0.259, 0.32699999999999996, 0.378, 0.235, 0.369, 0.21699999999999997, 0.265, 0.29600000000000004, 0.30400000000000005, 0.28200000000000003, 0.28500000000000003, 0.277, 0.28200000000000003, 0.378, 0.28300000000000003, 0.368, 0.28700000000000003, 0.21999999999999997, 0.27, 0.21599999999999997, 0.21699999999999997, 0.21899999999999997, 0.17600000000000005, 0.33299999999999996, 0.29600000000000004, 0.257, 0.255, 0.255, 0.272, 0.28900000000000003, 0.29000000000000004, 0.267, 0.344, 0.267, 0.22799999999999998, 0.345, 0.271, 0.30300000000000005, 0.345, 0.30300000000000005, 0.28900000000000003, 0.31000000000000005, 0.31400000000000006, 0.30600000000000005, 0.269, 0.32000000000000006, 0.20499999999999996, 0.29100000000000004, 0.23099999999999998, 0.21799999999999997, 0.32200000000000006, 0.346, 0.243, 0.33099999999999996, 0.33399999999999996, 0.381, 0.32100000000000006, 0.32300000000000006, 0.371, 0.32299999999999995, 0.30699999999999994, 0.345, 0.31299999999999994, 0.32199999999999995, 0.31299999999999994, 0.31099999999999994, 0.30200000000000005, 0.259, 0.36, 0.28600000000000003, 0.19000000000000006, 0.27, 0.372, 0.18000000000000005, 0.278, 0.29000000000000004, 0.15600000000000003, 0.29300000000000004, 0.31000000000000005, 0.31000000000000005, 0.31100000000000005, 0.31600000000000006, 0.31500000000000006, 0.32300000000000006, 0.33299999999999996]"
st_diff_acc,"[0.04600000000000004, 0.04700000000000004, 0.04600000000000004, 0.050000000000000044, 0.04800000000000004, 0.04500000000000004, 0.050000000000000044, 0.051000000000000045, 0.051000000000000045, 0.04700000000000004, 0.031000000000000028, 0.029000000000000026, 0.04600000000000004, 0.049000000000000044, 0.051000000000000045, 0.04800000000000004, 0.049000000000000044, 0.049000000000000044, 0.04300000000000004, 0.049000000000000044, 0.051000000000000045, -0.050999999999999934, 0.03300000000000003, 0.030000000000000027, 0.031000000000000028, 0.03300000000000003, 0.03700000000000003, 0.03300000000000003, 0.04800000000000004, 0.050000000000000044, 0.03300000000000003, 0.03300000000000003, 0.03300000000000003, 0.03600000000000003, 0.052000000000000046, 0.051000000000000045, 0.04300000000000004, 0.03200000000000003, 0.03300000000000003, 0.03200000000000003, 0.04800000000000004, 0.031000000000000028, 0.04800000000000004, 0.039000000000000035, 0.050000000000000044, 0.040000000000000036, 0.04800000000000004, 0.04200000000000004, 0.041000000000000036, 0.04400000000000004, 0.050000000000000044, 0.03600000000000003, 0.041000000000000036, 0.04700000000000004, 0.04800000000000004, 0.049000000000000044, 0.049000000000000044, 0.04800000000000004, 0.04600000000000004, 0.04400000000000004, 0.041000000000000036, 0.04700000000000004, 0.04800000000000004, 0.04200000000000004, 0.04300000000000004, 0.025000000000000022, 0.02300000000000002, 0.02100000000000002, 0.02300000000000002, 0.02300000000000002, 0.02300000000000002, 0.02200000000000002, 0.04500000000000004, 0.049000000000000044, 0.04400000000000004, 0.04500000000000004, 0.04600000000000004, 0.050000000000000044, -0.038999999999999924, 0.050000000000000044, 0.050000000000000044, 0.03400000000000003, 0.051000000000000045, 0.04700000000000004, 0.04700000000000004, 0.04800000000000004, 0.050000000000000044, 0.049000000000000044, 0.04700000000000004, 0.04700000000000004]"
